School Name	Address	lat	long	rank
Clear Springs High School	501 PALAMINO LN LEAGUE CITY TX 77573 	29.501093	-95.143452	1384
Holmen High	1001 MCHUGH RD HOLMEN WI 54636 	43.972187	-91.277504	1385
Golden Valley High School	2121 EAST CHILDS AVE MERCED CA 95344 	37.2878589	-120.4507293	1386
Lee County High School	1 TROJAN WAY LEESBURG GA 31763 	31.7321156	-84.1707423	1387
Oregon City Senior High School	19761 SOUTH BEAVERCREEK RD OREGON CITY OR 97045 	45.3207979	-122.5592151	1388
Nathan Hale High	11601 WEST LINCOLN AVE WEST ALLIS WI 53227 	42.998792	-88.056124	1389
Columbia River High	800 NW 99TH ST VANCOUVER WA 98665 	45.6933634	-122.6790106	1390
G.F.W. Sr.	N COTTONWOOD ST WINTHROP MN 55396 	44.5444632	-94.3679946	1391
Boerne High School	1 GREYHOUND LN BOERNE TX 78006 	29.799036	-98.7119222	1392
Port Of Los Angeles High School	250 WEST FIFTH ST SAN PEDRO CA 90731 	33.739985	-118.2828615	1393
Sweetwater High School	2900 HIGHLAND AVE NATIONAL CITY CA 91950 	32.6599646	-117.0921272	1394
Ashland High School	201 SOUTH MOUNTAIN AVE ASHLAND OR 97520 	42.191232	-122.700382	1395
Medina High School	777 EAST UNION ST MEDINA OH 44256 	41.1446871	-81.851111	1396
Muenster High School	135 7TH ST MUENSTER TX 76252 	33.6560198	-97.3798267	1397
Williamstown Jr. Sr. High	300 HELTON ST WILLIAMSTOWN KY 41097 	38.6499792	-84.5690726	1398
Huntington Beach High School	1905 MAIN ST HUNTINGTON BEACH CA 92648 	33.678378	-118.002923	1399
Lakeside High School	32593 RIVERSIDE DR LAKE ELSINORE CA 92530 	33.6712795	-117.3785582	1400
John Dewey High School	50 AVE X BROOKLYN NY 11223 	40.5892496	-73.9818322	1401
Stockdale High School	2800 BUENA VISTA RD BAKERSFIELD CA 93311 	35.3265936	-119.1272496	1402
Animo Jackie Robinson High School	3500 SOUTH HILL ST LOS ANGELES CA 90007 	34.0176275	-118.2760294	1403
Marysville High School	555 EAST HURON BLVD MARYSVILLE MI 48040 	42.9091124	-82.4744986	1404
Avon High School	37545 DETROIT RD AVON OH 44011 	41.444481	-82.036634	1405
Otsego High School	550 WASHINGTON ST OTSEGO MI 49078 	42.4554542	-85.7116076	1406
Hilliard Davidson High School	5100 DAVIDSON RD HILLIARD OH 43026 	40.048973	-83.157486	1407
Hughesville Junior Senior High School	349 CEMETERY ST HUGHESVILLE PA 17737 	41.2417393	-76.7333889	1408
John F. Kennedy High School	6715 GLORIA DR SACRAMENTO CA 95831 	38.503061	-121.534552	1409
West High	1200 WEST WAUSAU AVE WAUSAU WI 54401 	44.9754549	-89.650651	1410
Rio Rancho High	500 LASER RD NE RIO RANCHO NM 87124 	35.265897	-106.631406	1411
Santa Clara High School	3000 BENTON ST SANTA CLARA CA 95051 	37.3462917	-121.9822595	1412
Arlington High	2951 JACKSON ST RIVERSIDE CA 92503 	33.9132328	-117.4296653	1413
Cary-​Grove Community High School	2208 3 OAKS RD CARY IL 60013 	42.2204551	-88.241664	1414
Vista Murrieta High School	28251 CLINTON KEITH RD MURRIETA CA 92563 	33.596915	-117.1652988	1415
Estancia High School	2323 PLACENTIA AVE COSTA MESA CA 92627 	33.6588831	-117.9345688	1416
Lampeter-​Strasburg Senior High School	1600 BOOK RD LAMPETER PA 17537 	39.9958675	-76.2321889	1417
Verdugo Hills Senior High School	10625 PLAINVIEW AVE TUJUNGA CA 91042 	34.2605759	-118.3003912	1418
Tustin High School	1171 EL CAMINO REAL TUSTIN CA 92780 	33.73643	-117.817477	1419
Harbor High School	300 LA FONDA AVE SANTA CRUZ CA 95062 	36.984422	-121.992907	1420
Livermore High	600 MAPLE ST LIVERMORE CA 94550 	37.6805076	-121.7617642	1421
Millbrook High	2201 SPRING FOREST RD RALEIGH NC 27615 	35.865662	-78.6033424	1422
Mission Viejo High School	25025 CHRISANTA DR MISSION VIEJO CA 92691 	33.5967089	-117.6718547	1423
Hubbard High School	350 HALL AVE HUBBARD OH 44425 	41.1524205	-80.5813058	1424
Sylvania Southview High School	7225 SYLVANIA AVE SYLVANIA OH 43560 	41.6886997	-83.7154842	1425
Fairmont Senior High School	1 LOOP PARK DR FAIRMONT WV 26554 	39.4789039	-80.1571422	1426
Trinity High School	500 NORTH INDUSTRIAL BLVD EULESS TX 76039 	32.842908	-97.1003652	1427
Lee'S Summit North High	901 NE DOUGLAS ST LEE'S SUMMIT MO 64086 	38.928344	-94.376862	1428
Northeast Magnet High School	1847 NORTH CHAUTAUQUA WICHITA KS 67214 	37.716455	-97.301666	1429
New Century Technology Demo High School	300 EXPLORER BLVD HUNTSVILLE AL 35806 	34.7234274	-86.6989639	1430
North Royalton High School	14713 RIDGE RD NORTH ROYALTON OH 44133 	41.311003	-81.733254	1431
Aynor High	201 JORDANVILLE RD AYNOR SC 29511 	33.9924916	-79.2036158	1432
East Surry High	801 WEST MAIN ST PILOT MOUNTA NC 27041 	36.392992	-80.47708	1433
Colony High School	9550 EAST COLONY SCHOOL DR PALMER AK 99645 	61.6107449	-149.2181712	1434
Early High School	115 SUDDERTH EARLY TX 76803 	31.745931	-98.9321183	1435
Sheridan High School	800 WEST VINE SHERIDAN AR 72150 	34.311204	-92.408953	1436
Hanover High School	41 LEBANON ST HANOVER NH 03755 	43.6992028	-72.2831701	1437
Riverview High School	100 HULTON RD OAKMONT PA 15139 	40.525756	-79.8442139	1438
Miami Lakes Educational Center	5780 NW 158TH ST MIAMI LAKES FL 33014 	25.9169339	-80.2940132	1439
Owosso High School	765 EAST NORTH ST OWOSSO MI 48867 	43.0122165	-84.1604835	1440
Stephen Decatur High	9913 SEAHAWK RD BERLIN MD 21811 	38.340297	-75.190788	1441
Topsail High	17445 US HWY 17 HAMPSTEAD NC 28443 	34.3793272	-77.6971719	1442
East Hampton High School	15 NORTH MAPLE ST EAST HAMPTON CT 06424 	41.5823594	-72.5129546	1443
North High School	801 17TH AVE NORTH FARGO ND 58102 	46.90334	-96.79043	1444
Morristown West High School	1025 SULPHUR SPRINGS RD MORRISTOWN TN 37814 	36.1998559	-83.2976264	1445
Mound-​Westonka High School	5905 SUNNYFIELD RD EAST MINNETRISTA MN 55364 	44.956762	-93.6717966	1446
Wade Hampton High	100 PINE KNOLL GREENVILLE SC 29609 	34.887119	-82.356348	1447
G. Holmes Braddock Senior High	3601 SW 147TH AVE MIAMI FL 33185 	25.7326198	-80.4297906	1448
Midway High School	8200 MARS DR WACO TX 76712 	31.4840095	-97.1990532	1449
North Penn Senior High School	1340 SOUTH VALLEY FORGE RD LANSDALE PA 19446 	40.2362814	-75.315383	1450
Jay High School	7611 MARBACH RD SAN ANTONIO TX 78227 	29.419438	-98.640146	1451
Dublin High School	8151 VILLAGE PARKWAY DUBLIN CA 94568 	37.720565	-121.92403	1452
Amador High	330 SPANISH ST SUTTER CREEK CA 95685 	38.3988596	-120.8099368	1453
Arcadia High School	4703 EAST INDIAN SCHOOL RD PHOENIX AZ 85018 	33.492828	-111.981619	1454
Mott Hall Bronx High School	1595 BATHGATE AVE BRONX NY 10457 	40.839491	-73.901765	1455
Johnsburg Central School	165 MAIN ST NORTH CREEK NY 12853 	43.693626	-73.9847	1456
High School Of Economics & Finance	100 TRINITY PLACE NEW YORK NY 10006 	40.7089777	-74.0122017	1457
Montague High School	4900 STANTON BLVD MONTAGUE MI 49437 	43.4222384	-86.3626934	1458
Panguitch High	390 EAST 100 SOUTH PANGUITCH UT 84759 	37.8212714	-112.4278312	1459
Mount Carmel Ac	7155 ASHBURN ST HOUSTON TX 77061 	29.66073	-95.30174	1460
Centennial High School	1820 RIMPAU AVE CORONA CA 92881 	33.8585605	-117.5454176	1461
Miami Coral Park Senior High	8865 SW 16TH ST MIAMI FL 33165 	25.7552175	-80.338904	1462
Marietta High School	1171 WHITLOCK AVE SW MARIETTA GA 30064 	33.9483335	-84.5860591	1463
Cabrillo High School	4350 CONSTELLATION RD LOMPOC CA 93436 	34.7110809	-120.475008	1464
Terry Sanford High	2301 FORT BRAGG RD FAYETTEVILLE NC 28303 	35.064479	-78.915628	1465
Desert Hills High	828 EAST DESERT HILLS DR SAINT GEORGE UT 84790 	37.0520048	-113.565829	1466
Chino Hills High School	16150 POMONA RINCON RD CHINO HILLS CA 91709 	33.960227	-117.6864413	1467
Calhoun High School	315 SOUTH RIVER ST CALHOUN GA 30701 	34.5020672	-84.9549812	1468
Turlock High School	1600 EAST CANAL DR TURLOCK CA 95380 	37.498298	-120.829488	1469
Ruben S. Ayala High	14255 PEYTON AVE CHINO HILLS CA 91709 	33.9944099	-117.7325242	1470
Champs -​ Charter High School of Arts-​Multimedia & Performin	6952 VAN NUYS BLVD SHERMAN OAKS CA 91405 	34.1972295	-118.4481661	1471
Sandpoint High School	410 SOUTH DIVISION ST SANDPOINT ID 83864 	48.2692864	-116.5679381	1472
Central Valley High School	4033 CENTRAL AVE CERES CA 95307 	37.5798174	-120.9570069	1473
Woodbury Jr-​Sr High School	25 NORTH BROAD ST WOODBURY NJ 08096 	39.839599	-75.153453	1474
Gulf High School	5355 SCHOOL RD NEW PORT RICHEY FL 34652 	28.233471	-82.717405	1475
Independence High School	1776 DECLARATION WAY THOMPSON'S STATION TN 37179 	35.82481	-86.892062	1476
Corbin High School	1901 SNYDER ST CORBIN KY 40701 	36.9323483	-84.0951375	1477
Simi Valley High	5400 COCHRAN ST SIMI VALLEY CA 93063 	34.2779215	-118.6847817	1478
Trabuco Hills High School	27501 CORDOVA RD MISSION VIEJO CA 92691 			1479
Manheim Township High School	SCHOOL RD LANCASTER PA 17601 	40.1018686	-76.3028264	1480
Dover High School	520 NORTH WALNUT ST DOVER OH 44622 	40.5235327	-81.4804121	1481
El Dorado High School	561 CANAL ST PLACERVILLE CA 95667 	38.7325515	-120.8119735	1482
Herbert Hoover High School	651 GLENWOOD RD GLENDALE CA 91202 	34.1659643	-118.2701681	1483
Green Mountain Uhs #35	716 VT RTE 103 SOUTH CHESTER VT 05143 	43.253613	-72.581459	1484
Bemidji Senior High	2900 DIVISION ST WEST BEMIDJI MN 56601 	47.4685285	-94.9216938	1485
Preble High	2222 DECKNER AVE GREEN BAY WI 54302 	44.500607	-87.965743	1486
Bedford High School	47B NASHUA RD BEDFORD NH 03110 	42.9365347	-71.5156736	1487
Charlevoix High School	5200 MARION CENTER RD CHARLEVOIX MI 49720 	45.2823013	-85.2711537	1488
Fairbanks High School	11158 STATE ROUTE 38 MILFORD CENTER OH 43045 	40.1448238	-83.3824281	1489
Animo Inglewood Charter High	3425 WEST MANCHESTER BLVD INGLEWOOD CA 90305 	33.9604301	-118.3316537	1490
Hillgrove High School	4165 LUTHER WARD RD POWDER SPRINGS GA 30127 	33.9264072	-84.6674219	1491
Bloomington High School North	3901 NORTH KINSER PK BLOOMINGTON IN 47404 	39.2023625	-86.5490592	1492
Grove City Area High School	511 HIGHLAND AVE GROVE CITY PA 16127 	41.1620434	-80.0973422	1493
Hellgate High School	900 SOUTH HIGGINS MISSOULA MT 59801 	46.8630068	-113.9974243	1494
Murray High School	501 DORAN RD MURRAY KY 42071 	36.6028	-88.3335941	1495
La Serna High School	15301 EAST YOUNGWOOD DR WHITTIER CA 90605 	33.9546499	-117.9992595	1496
Akron High School	47 BLOOMINGDALE AVE AKRON NY 14001 	43.023371	-78.489897	1497
Apple Valley Senior High	14450 HAYES RD APPLE VALLEY MN 55124 	44.742774	-93.230399	1498
Klein High School	16715 STUEBNER AIRLINE RD KLEIN TX 77379 	30.0190948	-95.5224921	1499
Alexander Middle School-​High School	3314 BUFFALO ST ALEXANDER NY 14005 	42.90081	-78.2615515	1500
Elderton Jshs	239 SOUTH LYTLE ST ELDERTON PA 15736 	40.6931914	-79.3408026	1501
West Seneca West Senior High School	3330 SENECA ST WEST SENECA NY 14224 	42.833062	-78.772521	1502
Sherman High School	2201 EAST LAMAR ST SHERMAN TX 75090 	33.6415272	-96.5817273	1503
Von Steuben Metro Science High School	5039 NORTH KIMBALL AVE CHICAGO IL 60625 	41.9728977	-87.7131962	1504
Amerischools College Preparatory Academy -​ Tucson	7444 EAST BROADWAY TUCSON AZ 85710 	32.220251	-110.83361	1505
Exeter High School	1 BLUE HAWK DR EXETER NH 03833 	43.0167668	-71.0004176	1506
Montgomery High	1250 HAHMAN DR SANTA ROSA CA 95405 	38.4403662	-122.6840755	1507
Stevens High School	1200 44TH ST RAPID CITY SD 57702 	44.0760939	-103.29144	1508
El Toro High School	25255 TOLEDO WAY LAKE FOREST CA 92630 	33.6376232	-117.6878643	1509
Lecanto High School	3810 WEST EDUCATIONAL PATH LECANTO FL 34461 	28.8239382	-82.4968542	1510
Craig High	401 SOUTH RANDALL AVE JANESVILLE WI 53545 	42.6802952	-89.002832	1511
Redlands Senior High School	840 EAST CITRUS AVE REDLANDS CA 92374 	34.0551677	-117.1703927	1512
Phillips High	COUNTY HWY WEST PHILLIPS WI 54555 	45.6917121	-90.5422253	1513
Tallmadge High School	140 NORTH MUNROE RD TALLMADGE OH 44278 	41.1018969	-81.4157006	1514
Beachwood High School	25100 FAIRMOUNT BLVD BEACHWOOD OH 44122 	41.4861821	-81.5015112	1515
Six Rivers Charter High School	1720 M ST ARCATA CA 95521 	40.8665166	-124.0828396	1516
Rancho Buena Vista High	1601 LONGHORN DR VISTA CA 92081 	33.164157	-117.246641	1517
Fairhope High School	1 PIRATE DR FAIRHOPE AL 36532 	30.4979975	-87.883945	1518
Ocean View High School	17071 GOTHARD ST HUNTINGTON BEACH CA 92647 	33.714673	-118.000433	1519
Laurel Hill School	8078 4TH ST LAUREL HILL FL 32567 	30.958409	-86.462557	1520
Vanden High	2951 MARKLEY LN FAIRFIELD CA 94533 	39.4390588	-75.2281541	1521
Rancho Cucamonga High School	11801 LARK DR RANCHO CUCAMONGA CA 91701 	34.1324154	-117.545634	1522
Matanzas High School	3535 OLD KING RD PALM COAST FL 32137 	29.600512	-81.236931	1523
Tuscola High	564 TUSCOLA SCHOOL RD WAYNESVILLE NC 28786 	35.522771	-82.952652	1524
Pickerington High School North	7800 REFUGEE RD PICKERINGTON OH 43147 	39.9092733	-82.7341252	1525
Eleanor Roosevelt High School	7447 CLEVELAND AVE CORONA CA 92880 	33.9855857	-117.5671876	1526
Lake Central High School	8400 WICKER AVE SAINT JOHN IN 46373 	41.468153	-87.472664	1527
St Croix Falls High School	740 MAPLE DR SAINT CROIX FALLS WI 54024 	45.404657	-92.6329808	1528
Alhambra Senior High School	150 EAST ST MARTINEZ CA 94553 	38.0475852	-122.1585965	1529
Polson High School	1712 2ND ST WEST POLSON MT 59860 	47.678521	-114.1668003	1530
Fallston High	2301 CARRS MILL RD FALLSTON MD 21047 	39.52206	-76.4131712	1531
Corona High School	1150 WEST TENTH ST CORONA CA 92882 	33.8732116	-117.5852398	1532
East Canton High School	310 BROWNING CT NORTH EAST CANTON OH 44730 	40.7898578	-81.2798532	1533
Strongsville High School	20025 LUNN RD STRONGSVILLE OH 44149 	41.3052139	-81.8471901	1534
Skyline High School	1122 228TH AVE SE SAMMAMISH WA 98075 	47.6001491	-122.0315677	1535
Bend Senior High School	230 NE 6TH ST BEND OR 97701 	44.0525986	-121.2957626	1536
Kendall Junior-​Senior High School	16887 ROOSEVELT HWY KENDALL NY 14476 	43.318301	-78.0255971	1537
Marshall High School	8000 LOBO LN SAN ANTONIO TX 78240 	29.512616	-98.619337	1538
University High School	131 BAKER'S RIDGE RD MORGANTOWN WV 26505 	39.6742923	-79.9487091	1539
Franklin High School	900 NORTH RESLER DR EL PASO TX 79912 	31.860831	-106.557156	1540
Dunellen High School	FIRST ST AND LINCOLN AVE DUNELLEN NJ 08812 	40.5928181	-74.4678205	1541
World Journalism Preparatory	3465 192ND ST FLUSHING NY 11358 	40.7648343	-73.7897125	1542
Whittier High School	12417 EAST PHILADELPHIA ST WHITTIER CA 90601 	33.9798181	-118.0441169	1543
Montevideo Senior High	1501 WILLIAM AVE MONTEVIDEO MN 56265 	44.9380297	-95.7080306	1544
Glendale High School	1440 EAST BROADWAY GLENDALE CA 91205 	34.1443995	-118.2345408	1545
Mariner High School	701 CHIQUITA BLVD NORTH CAPE CORAL FL 33993 	26.663046	-82.003198	1546
Northridge High School	56779 NORTHRIDGE DR MIDDLEBURY IN 46540 	41.6734102	-85.7253091	1547
Mt. Shasta High	710 EVERITT MEMORIAL HWY MOUNT SHASTA CA 96067 	41.323983	-122.302296	1548
Mount Everett Regional School	491 BERKSHIRE SCHOOL RD SHEFFIELD MA 01257 	42.105211	-73.374373	1549
Rowlett High School	4700 KIRBY RD ROWLETT TX 75088 	32.9012084	-96.552906	1550
Langham Creek High School	17610 FM 529 HOUSTON TX 77095 	29.878688	-95.6748577	1551
Fairfax Senior High School	7850 MELROSE AVE LOS ANGELES CA 90046 	34.0819586	-118.3601272	1552
Oakmont Regional High School	9 OAKMONT DR ASHBURNHAM MA 01430 	42.605426	-71.922534	1553
Prosser High School	1203 PROSSER AVE PROSSER WA 99350 	46.2042491	-119.7658042	1554
Portola Junior/​Senior High School	155 SIXTH AVE PORTOLA CA 96122 	39.8015398	-120.46726	1555
Fillmore Senior High School	555 CENTRAL AVE FILLMORE CA 93015 	34.4035903	-118.9143776	1556
Bell High School	1601 BROWN TRL HURST TX 76054 	32.842266	-97.1628379	1557
Truman High	3301 SOUTH NOLAND RD INDEPENDENCE MO 64055 	39.059754	-94.412255	1558
Homer High School	600 EAST FAIRVIEW AVE HOMER AK 99603 	59.6501485	-151.5282011	1559
Sprague High School	2373 KUEBLER BLVD SOUTH SALEM OR 97302 	44.8867782	-123.0782361	1560
Kingston High School	26201 SIYAYA AVE NE KINGSTON WA 98346 	47.7983239	-122.5193243	1561
Carpinteria Senior High School	4810 FOOTHILL RD CARPINTERIA CA 93013 	34.411245	-119.516852	1562
West High	375 NORTH EAGLE ST OSHKOSH WI 54902 	44.0227884	-88.5723373	1563
Canyon View High	166 WEST 1925 NORTH CEDAR CITY UT 84721 	37.712204	-113.0670407	1564
Carroll Jr-​Sr High Sch	2362 EAST SR 18 FLORA IN 46929 	40.5473454	-86.5706611	1565
Roselle Park High School	185 WEST WEBSTER AVE ROSELLE PARK NJ 07204 	40.6658738	-74.2680573	1566
Bodine William W High School	1101 NORTH 4TH ST PHILADELPHIA PA 19123 	39.9682621	-75.1433499	1567
Palisade High School	3679 G RD PALISADE CO 81526 	39.105288	-108.369956	1568
Arroyo High	15701 LORENZO AVE SAN LORENZO CA 94580 	37.6807888	-122.1386662	1569
Blackduck Secondary	156 FIRST ST NE BLACKDUCK MN 56630 	47.7317195	-94.5499748	1570
Greeneville High School	210 TUSCULUM BL GREENEVILLE TN 37745 	36.165279	-82.825468	1571
Hudson High School	HWY 94 WEST LUFKIN TX 75904 	31.3162663	-94.8296908	1572
Ross High School	3601 HAMILTON CLEVES RD HAMILTON OH 45013 	39.329826	-84.635679	1573
Delaware Academy High School	2 SHELDON DR DELHI NY 13753 	42.2724759	-74.9138066	1574
Pateros High School	344 WEST BEACH ST PATEROS WA 98846 	48.0512137	-119.9064874	1575
John Glenn High School	201 JOHN GLENN DR WALKERTON IN 46574 	41.456533	-86.478902	1576
Salado High School	1880 WILLIAMS RD SALADO TX 76571 	30.963449	-97.54113	1577
South El Monte High School	1001 DURFEE AVE SOUTH EL MONTE CA 91733 	34.0366039	-118.044157	1578
Athens High School	100 HWY 31 NORTH ATHENS AL 35611 	38.3187153	-85.7534821	1579
South High School	1436 NORFOLK ST DOWNERS GROVE IL 60516 	41.771175	-88.020645	1580
West Liberty High School	310 WEST MAXSON AVE WEST LIBERTY IA 52776 	41.575801	-91.269757	1581
Crivitz High	400 SOUTH AVE CRIVITZ WI 54114 	45.2245497	-87.9982875	1582
La Habra High School	801 WEST HIGHLANDER AVE LA HABRA CA 90631 	33.9360817	-117.9574209	1583
Bardstown High School	400 NORTH 5TH ST BARDSTOWN KY 40004 	37.8141591	-85.4689057	1584
East Hall High School	3534 EAST HALL RD GAINESVILLE GA 30507 	34.334289	-83.74303	1585
Salinas High	726 SOUTH MAIN ST SALINAS CA 93901 	36.6667287	-121.6563467	1586
Chandler High School	350 NORTH ARIZONA AV. CHANDLER AZ 85225 	33.30797	-111.842483	1587
Westmoore High School	12613 SOUTH WESTERN OKLAHOMA CITY OK 73170 	35.342389	-97.534438	1588
Pass Christian High	720 WEST NORTH ST PASS CHRISTIAN MS 39571 	30.3204739	-89.2665554	1589
Cartersville High School	320 EAST CHURCH ST CARTERSVILLE GA 30120 	34.169777	-84.790653	1590
Canyon High	19300 WEST NADAL ST CANYON COUNTRY CA 91351 	34.4295461	-118.4730391	1591
Delmar Senior High School	200 NORTH EIGHTH ST DELMAR DE 19940 	38.4578426	-75.5682017	1592
Richmond-​Burton High School	8311 IL ROUTE 31 RICHMOND IL 60071 	42.4475439	-88.3058821	1593
High School For International-​Business & Finance	549 AUDUBON AVE NEW YORK NY 10040 	40.8565083	-73.926579	1594
Southern Guilford High	5700 DRAKE RD GREENSBORO NC 27406 	35.947057	-79.856185	1595
Harrisburg High School	1300 WEST WILLOW ST HARRISBURG SD 57032 	43.435241	-96.72068	1596
Elkton High	110 JAMES ST ELKTON MD 21921 	39.62334	-75.835185	1597
Terra Nova High	1450 TERRA NOVA BLVD PACIFICA CA 94044 	37.595144	-122.4756562	1598
Hurricane High School	3350 TEAYS VALLEY RD HURRICANE WV 25526 	38.437667	-82.0058466	1599
Artesia High School	12108 EAST DEL AMO BLVD LAKEWOOD CA 90715 	33.8459952	-118.074304	1600
Smithsburg High	66 NORTH MAIN ST SMITHSBURG MD 21783 	39.6597859	-77.575118	1601
South Broward High School	1901 NORTH FEDERAL HWY HOLLYWOOD FL 33020 	26.029243	-80.140984	1602
Prairie High School	401 76TH AVE SW CEDAR RAPIDS IA 52404 	41.901822	-91.666689	1603
St. James High	10800 HWY 707 MURRELLS INLET SC 29576 	33.6127831	-79.0508713	1604
Platte Canyon High School	57243 US HWY 285 BAILEY CO 80421 	39.4212716	-105.5349608	1605
Wall High School	401 SOUTH BLVD WEST WALL SD 57790 	43.9882093	-102.2386209	1606
Kenmore West Senior High School	33 HIGHLAND PKY BUFFALO NY 14223 	42.973221	-78.863926	1607
Monroe High School	220 YANKEE RD MONROE OH 45050 	39.447644	-84.388556	1608
Washington High School	2217 WEST GLENDALE AVE PHOENIX AZ 85021 	33.53673	-112.106061	1609
Urban Assembly School For Law And Justice	283 ADAMS ST BROOKLYN NY 11201 	40.6945218	-73.9885598	1610
West Hall High School	5500 MCEVER RD OAKWOOD GA 30566 	34.219719	-83.9083428	1611
Young Women'S Leadership School of Queens	15091 87TH RD JAMAICA NY 11432 	40.708383	-73.804153	1612
Reseda Senior High School	18230 KITTRIDGE ST RESEDA CA 91335 	34.1886174	-118.5293592	1613
Brandon Valley High School	301 SOUTH SPLITROCK BLVD BRANDON SD 57005 	43.592239	-96.574876	1614
